文番号,文字数,単語数,平均単語長,主成分1,主成分2
4384,71,44,1.6136363636363635,0.6660541043485936,0.5776189473314115
4385,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
4386,103,69,1.4927536231884058,2.026801090747373,0.03696846155422123
4387,33,18,1.8333333333333333,-0.900870859049799,1.6604642072360525
4388,46,29,1.5862068965517242,-0.1868171595234097,0.31209187391276033
4389,69,46,1.5,0.7639520616094561,-0.07426655512985296
4390,31,22,1.4090909090909092,-0.5313271334888271,-0.7607848112948007
4391,32,16,2.0,-1.0905511441962266,2.604968727462648
4392,46,32,1.4375,-0.0002679334704022057,-0.5315720696805148
4393,43,26,1.6538461538461535,-0.3717545282444636,0.6830320491999827
4394,26,18,1.4444444444444444,-0.7580046668173551,-0.5824913610758083
4395,31,15,2.066666666666667,-1.182925030733697,2.980424784008332
4396,49,32,1.53125,-0.01071257919562814,0.013534265719425195
4397,9,6,1.5,-1.4394282019048552,-0.34255595784614395
4398,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
4399,53,33,1.606060606060606,0.037976406971559275,0.4555804013448404
4400,13,8,1.625,-1.3980340946427194,0.38762391417585523
4401,67,41,1.6341463414634143,0.49565760653372465,0.6762285359811725
4402,91,60,1.5166666666666666,1.5418103497392683,0.1181047802740856
4403,90,56,1.6071428571428572,1.3498735708991578,0.6243927891323531
4404,31,23,1.3478260869565215,-0.4609983328526698,-1.1087583767266578
4405,56,30,1.8666666666666667,-0.17165767658262024,1.9479341622711495
4406,28,17,1.5294117647058822,-0.8082755602982572,-0.09254417470283074
4407,15,10,1.5,-1.2190901755534242,-0.3157270175745149
4408,25,15,1.6666666666666667,-1.0140374626493003,0.6774019890130542
4409,22,11,2.0,-1.411680936813248,2.563063347694999
4410,78,55,1.4181818181818182,1.2344228471574983,-0.49593033338270504
4411,36,23,1.565217391304348,-0.5209887000792455,0.14870650189468146
4412,64,40,1.6,0.43693038973894277,0.4696149376396359
4413,29,17,1.7058823529411764,-0.9128977996525851,0.917981464877741
4414,35,24,1.4583333333333333,-0.4371707172662835,-0.46297931510003837
4415,23,15,1.5333333333333334,-0.9577416066211681,-0.09027227598537144
4416,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
4417,27,20,1.35,-0.6186244495465172,-1.1147989763471045
4418,30,23,1.3043478260869563,-0.44900025940735483,-1.3602513524509254
4419,71,46,1.5434782608695652,0.770236892035234,0.1805741023656595
4420,48,32,1.5,-0.007231030620552828,-0.1681678460805548
4421,78,50,1.56,0.9973510508775227,0.3050459361106827
4422,67,45,1.488888888888889,0.7074645750669115,-0.14606253953804388
4423,20,10,2.0,-1.475906895336652,2.554682271741469
4424,43,28,1.4642857142857142,-0.18441249316241276,-0.39548273889949354
4425,22,15,1.4666666666666666,-0.9295936786071018,-0.47410940848458555
4426,80,52,1.5384615384615383,1.1042378904835048,0.19218536347083073
4427,33,26,1.2692307692307692,-0.286713383002553,-1.5455762150199732
4428,89,61,1.459016393442623,1.5730559449412864,-0.2159346827573692
4429,71,48,1.4791666666666667,0.8703478058781908,-0.18310272011777295
4430,27,16,1.6875,-0.964321139090008,0.8046860183190735
4431,62,41,1.5121951219512195,0.48917753574867234,-0.03652716079206529
4432,39,26,1.5,-0.33773807014769947,-0.20841125648799844
4433,22,16,1.375,-0.8380911339837901,-0.995596690824501
4434,28,18,1.5555555555555556,-0.7988235788837679,0.058353087013295064
4435,39,25,1.56,-0.407185969625561,0.13234353675613322
4436,55,39,1.4102564102564104,0.3768733948679555,-0.6451314243229793
4437,22,14,1.5714285714285714,-1.030216565207856,0.12211687310546747
4438,45,29,1.5517241379310345,-0.1810841158676962,0.11193930383394526
4439,28,17,1.6470588235294117,-0.8902123224485379,0.5789077971700537
4440,20,12,1.6666666666666667,-1.1884324343484198,0.6556064429237098
4441,47,28,1.6785714285714286,-0.26052283730890935,0.8409097940968127
4442,40,23,1.7391304347826086,-0.5689809938605057,1.1546784047917507
4443,91,52,1.75,1.1580212318914656,1.4363321585336561
4444,65,43,1.5116279069767442,0.5997415928712271,-0.02634998036749261
4445,71,42,1.6904761904761905,0.5572177465548862,1.0127986751341007
4446,23,12,1.9166666666666667,-1.3076993423044878,2.0924849284673246
4447,49,29,1.6896551724137931,-0.20401629049054992,0.9125495841492043
4448,27,18,1.5,-0.7784141228505616,-0.26206913703125667
4449,77,57,1.350877192982456,1.3183353909147202,-0.8800370884352277
4450,21,14,1.5,-0.9987521492019925,-0.28889807730288575
4451,45,28,1.6071428571428572,-0.24734132517413918,0.4265471619172141
4452,30,22,1.3636363636363635,-0.5179526519836751,-1.0235571185623884
4453,16,9,1.5555555555555556,-1.2671597823678482,0.003009494058997202
4454,82,55,1.490909090909091,1.2569026460398787,-0.06746020550357804
4455,26,20,1.3,-0.6020842295037409,-1.4035137461643257
4456,24,16,1.5,-0.8885831360262773,-0.2754836071670712
4457,36,29,1.2413793103448276,-0.12948672296627553,-1.6894338268753866
4458,22,19,1.1578947368421053,-0.6039050120141238,-2.2296334885278553
4459,19,14,1.3571428571428572,-0.9358233171902662,-1.1109279781195924
4460,21,18,1.1666666666666667,-0.6559573866513244,-2.1846024812985654
4461,22,16,1.375,-0.8380911339837901,-0.995596690824501
4462,24,16,1.5,-0.8885831360262773,-0.2754836071670712
4463,32,25,1.28,-0.3401568028055438,-1.4891459287000473
4464,69,48,1.4375,0.8628012680642293,-0.4276039903652435
4465,32,19,1.6842105263157894,-0.7876351723965547,0.8077074138790767
4466,32,17,1.8823529411764703,-0.980954231264727,1.9352024680008022
4467,36,24,1.5,-0.44790708332341495,-0.22182572662381297
4468,62,42,1.4761904761904765,0.5419135713459171,-0.24033226671842814
4469,46,28,1.6428571428571428,-0.25393208124152417,0.6337284780070127
4470,27,18,1.5,-0.7784141228505616,-0.26206913703125667
4471,43,29,1.4827586206896552,-0.16961802855626948,-0.28836583632368357
4472,31,25,1.24,-0.3305812075455413,-1.7207872809080733
4473,12,7,1.7142857142857142,-1.506161299141226,0.8921746057899556
4474,57,39,1.4615384615384617,0.377723178083096,-0.34575186791282136
4475,69,42,1.6428571428571428,0.5538168187306708,0.734325132500205
4476,24,14,1.7142857142857142,-1.0931453972195821,0.9441467739221739
4477,65,39,1.6666666666666667,0.3811223109436584,0.8517663577278091
4478,18,11,1.6363636363636365,-1.231553469287661,0.4742756166392858
4479,55,39,1.4102564102564104,0.3768733948679555,-0.6451314243229793
4480,27,19,1.4210526315789471,-0.6957700922053393,-0.7109630373243907
4481,50,36,1.3888888888888888,0.2173601000551047,-0.7888787174405192
4482,88,54,1.6296296296296295,1.2423262682999379,0.7426656964498356
4483,43,26,1.6538461538461535,-0.3717545282444636,0.6830320491999827
4484,35,23,1.5217391304347827,-0.5089906266339304,-0.10278647382958594
4485,27,16,1.6875,-0.964321139090008,0.8046860183190735
4486,85,58,1.4655172413793105,1.4124162804483695,-0.1972799861650245
4487,88,59,1.4915254237288136,1.4768114197082418,-0.03711364319132073
4488,48,23,2.0869565217391304,-0.6649655814230266,3.1666222105858925
4489,41,25,1.64,-0.4263371601455658,0.5956262411721839
4490,53,35,1.5142857142857142,0.1572144771031758,-0.06483884626378907
4491,48,27,1.7777777777777777,-0.33899358404814023,1.4087763032307787
4492,122,71,1.7183098591549295,2.2724051107684122,1.3912723649975147
4493,18,13,1.3846153846153846,-1.0008999564106378,-0.9591662689799129
4494,35,24,1.4583333333333333,-0.4371707172662835,-0.46297931510003837
4495,26,17,1.5294117647058822,-0.8448413680404431,-0.0992395382453209
4496,100,65,1.5384615384615383,1.8294779280612017,0.28105326023924787
4497,24,16,1.5,-0.8885831360262773,-0.2754836071670712
4498,51,31,1.6451612903225807,-0.0811418617964998,0.6686745811491679
4499,33,18,1.8333333333333333,-0.900870859049799,1.6604642072360525
4500,39,24,1.625,-0.4801161814948093,0.5016350388048618
4501,33,20,1.65,-0.717865769803175,0.6174896425562203
4502,33,24,1.375,-0.41569798515202067,-0.9452864920524879
4503,66,48,1.375,0.8514814613432867,-0.7943558957364485
4504,39,23,1.6956521739130437,-0.5569829204151909,0.9031854290674848
4505,38,20,1.9,-0.8005668700170565,2.061063491642326
4506,44,30,1.4666666666666666,-0.11246753172478179,-0.3751747233515989
4507,82,54,1.5185185185185186,1.2100135648819783,0.08843052127575299
4508,49,26,1.8846153846153848,-0.4227792153896104,2.0201970077319604
4509,81,52,1.5576923076923077,1.1091272851569556,0.305289617567452
4510,72,51,1.411764705882353,1.0185540987415367,-0.5593839266655821
4511,35,21,1.6666666666666667,-0.6652475192510606,0.7209930811917428
4512,34,23,1.4782608695652173,-0.4969925531886152,-0.3542794495538546
4513,11,7,1.5714285714285714,-1.4249495632584068,0.07349238674449401
4514,73,44,1.6590909090909092,0.6709625267145347,0.8437389363702443
4515,42,21,1.9047619047619049,-0.7030915917432634,2.103317749047487
4516,26,17,1.5294117647058822,-0.8448413680404431,-0.0992395382453209
4517,48,34,1.411764705882353,0.10954184255459418,-0.6683854001631382
4518,88,56,1.5714285714285714,1.3381814230954496,0.4138637912713083
4519,51,28,1.8214285714285712,-0.2868858615784494,1.6696350584560076
4520,45,30,1.5,-0.11740004379626837,-0.18158231621636933
4521,36,23,1.565217391304348,-0.5209887000792455,0.14870650189468146
4522,73,51,1.431372549019608,1.023180875587583,-0.44412758291552207
4523,31,19,1.631578947368421,-0.7692621563583116,0.5039733236383838
4524,31,21,1.4761904761904765,-0.6057196150635497,-0.3795103622588584
4525,86,52,1.6153846153846154,1.1603612769194944,0.6512977433998034
4526,59,38,1.5526315789473684,0.3231858967394438,0.179157336338827
4527,62,41,1.5121951219512195,0.48917753574867234,-0.03652716079206529
4528,41,27,1.5185185185185186,-0.2864095649257284,-0.09433866644336601
4529,69,46,1.5,0.7639520616094561,-0.07426655512985296
4530,64,46,1.391304347826087,0.7482399855450113,-0.711368198868635
4531,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
4532,52,39,1.3333333333333333,0.3755987200452448,-1.0942007589382168
4533,26,15,1.7333333333333334,-1.0421853906633662,1.0612391215122672
4534,33,21,1.5714285714285714,-0.6354835671573048,0.170741359466441
4535,24,17,1.411764705882353,-0.7994704136323485,-0.7773868736606943
4536,33,21,1.5714285714285714,-0.6354835671573048,0.170741359466441
4537,40,26,1.5384615384615383,-0.3462421846718905,0.01444956993399652
4538,37,23,1.608695652173913,-0.5329867735245605,0.40019947761894875
4539,27,15,1.8,-1.0703333186774324,1.4450762540114799
4540,35,20,1.75,-0.7509462098887277,1.1949191821906626
4541,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
4542,87,56,1.5535714285714286,1.332335349193596,0.30859929234078654
4543,13,8,1.625,-1.3980340946427194,0.38762391417585523
4544,27,18,1.5,-0.7784141228505616,-0.26206913703125667
4545,30,22,1.3636363636363635,-0.5179526519836751,-1.0235571185623884
4546,72,58,1.2413793103448276,1.3308421890484021,-1.5200316231904134
4547,40,25,1.6,-0.41676156488556343,0.3639848889641591
4548,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
4549,59,43,1.372093023255814,0.5872249805670949,-0.8428093399604774
4550,47,32,1.46875,-0.0037494820454775225,-0.34986995788053477
4551,13,10,1.3,-1.116363487640133,-1.4638907333009084
4552,43,32,1.34375,0.010176712254823719,-1.0766784050804548
4553,37,23,1.608695652173913,-0.5329867735245605,0.40019947761894875
4554,42,31,1.3548387096774193,-0.04348921262032139,-1.0184247434460922
4555,73,42,1.738095238095238,0.5606186743791014,1.2912722177679958
4556,25,19,1.3157894736842106,-0.6590240601288532,-1.3184312178057753
4557,77,54,1.4259259259259258,1.183086312033679,-0.4567654580359844
4558,49,28,1.75,-0.27370434944367944,1.2552724262764108
4559,86,56,1.5357142857142858,1.3264892752917417,0.2033347934102647
4560,75,46,1.6304347826086956,0.7828065528867898,0.6902554173566845
4561,65,46,1.4130434782608696,0.7513824007579002,-0.5839478701208779
4562,91,59,1.5423728813559323,1.496246784968433,0.2631332204742548
4563,32,23,1.391304347826087,-0.472996406297985,-0.8572654010023893
4564,14,11,1.2727272727272727,-1.0514260017620745,-1.614512114416429
4565,17,11,1.5454545454545454,-1.1865216024062641,-0.04792131612464357
4566,59,37,1.5945945945945943,0.26630008008456585,0.41696889554531896
4567,50,38,1.263157894736842,0.36024732140095533,-1.503097046184344
4568,41,27,1.5185185185185186,-0.2864095649257284,-0.09433866644336601
4569,212,152,1.394736842105263,6.383695137803565,-0.017635363210500108
4570,76,49,1.5510204081632653,0.9393790411386505,0.2454152606713444
4571,99,64,1.546875,1.7776752131349225,0.32403836644931555
4572,115,68,1.6911764705882353,2.08034171837233,1.20792193368373
4573,79,56,1.4107142857142858,1.285566757978764,-0.5335166991033905
4574,52,35,1.4857142857142858,0.1588305011828652,-0.2312534354898769
4575,81,54,1.5,1.2046281143123185,-0.020608674586594742
4576,55,38,1.4473684210526316,0.32336612107374385,-0.43500620768504933
4577,73,47,1.553191489361702,0.82769795137093,0.24439189292571528
4578,32,21,1.5238095238095235,-0.620601591110427,-0.10438450139621125
4579,29,21,1.380952380952381,-0.575955662969794,-0.9297620839841615
4580,23,15,1.5333333333333334,-0.9577416066211681,-0.09027227598537144
4581,111,69,1.608695652173913,2.0923150488723623,0.725470699598909
4582,93,71,1.3098591549295775,2.0266714882256474,-1.03697816787093
4583,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
4584,20,10,2.0,-1.475906895336652,2.554682271741469
4585,174,118,1.4661016949152543,4.698796721890662,0.20514211221117623
4586,24,16,1.5,-0.8885831360262773,-0.2754836071670712
4587,20,12,1.6666666666666667,-1.1884324343484198,0.6556064429237098
4588,27,19,1.4210526315789471,-0.6957700922053393,-0.7109630373243907
4589,24,19,1.263157894736842,-0.64065104409061,-1.6221653080464702
4590,34,22,1.5454545454545454,-0.5714505780042826,0.027532110507958972
4591,36,24,1.4166666666666667,-0.3898685434669662,-0.6974375400337722
4592,30,17,1.7647058823529411,-0.9355832768566325,1.2570551325854284
4593,24,16,1.5,-0.8885831360262773,-0.2754836071670712
4594,32,22,1.4545454545454546,-0.5447016149939787,-0.49801250402721403
4595,63,40,1.575,0.43605904782478444,0.3235837118454021
4596,87,59,1.4576271186440677,1.482137413405874,-0.2339305371971265
4597,25,16,1.5625,-0.9138291370475209,0.08457293466164373
4598,54,36,1.5,0.21310699573087824,-0.14133890580892572
4599,127,91,1.3956043956043955,3.141774892646301,-0.4000653465243203
4600,34,23,1.4782608695652173,-0.4969925531886152,-0.3542794495538546
4601,36,24,1.5,-0.44790708332341495,-0.22182572662381297
4602,52,34,1.5294117647058822,0.10073669588868563,0.01645729879472533
4603,138,92,1.5,3.297839364650914,0.2342662579938817
4604,54,33,1.6363636363636365,0.0351543872584889,0.631877833446981
4605,41,30,1.3666666666666667,-0.09766999551032231,-0.9559519447572852
4606,34,21,1.619047619047619,-0.6503655432041827,0.44586722032909193
4607,53,37,1.4324324324324325,0.26954251820028635,-0.5286320752312605
4608,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
4609,28,19,1.4736842105263157,-0.7141431082435823,-0.40722894708369645
4610,28,18,1.5555555555555556,-0.7988235788837679,0.058353087013295064
4611,59,37,1.5945945945945943,0.26630008008456585,0.41696889554531896
4612,124,83,1.4939759036144578,2.797132910522704,0.1378457246240841
4613,59,39,1.5128205128205128,0.3785729612982368,-0.04637231150266473
4614,26,16,1.5,-0.8520173282840912,-0.26878824362458104
4615,16,13,1.2307692307692308,-0.9303176905716876,-1.8439142111254052
4616,41,29,1.4137931034482758,-0.15815194124484258,-0.6886709764813138
4617,45,33,1.3636363636363635,0.060552564676120975,-0.9547990554722762
4618,61,36,1.6944444444444444,0.20566406316348204,0.9918557645463625
4619,13,9,1.4444444444444444,-1.244623774172529,-0.6411826358013513
4620,16,8,1.75,-1.430243192814114,1.1110846796045302
4621,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
4622,68,41,1.6585365853658536,0.4969536206907351,0.8187796753358215
4623,149,103,1.4466019417475728,3.8404027098120235,-0.015127373817076776
4624,33,21,1.5714285714285714,-0.6354835671573048,0.170741359466441
4625,103,63,1.6349206349206349,1.7618261967397448,0.8382499101724693
4626,35,21,1.6666666666666667,-0.6652475192510606,0.7209930811917428
4627,76,52,1.4615384615384617,1.084680311789701,-0.2602316529156493
4628,70,48,1.4583333333333333,0.8665745369712102,-0.3053533552415088
4629,34,21,1.619047619047619,-0.6503655432041827,0.44586722032909193
4630,30,19,1.5789473684210529,-0.7508891403200689,0.20023923339769203
4631,47,32,1.46875,-0.0037494820454775225,-0.34986995788053477
4632,27,18,1.5,-0.7784141228505616,-0.26206913703125667
4633,110,70,1.5714285714285714,2.1276474191965518,0.5111127639932551
4634,41,32,1.28125,0.017139809404974324,-1.4400826286804147
4635,47,32,1.46875,-0.0037494820454775225,-0.34986995788053477
4636,56,40,1.4,0.4299596544256761,-0.6986348687142292
4637,29,17,1.7058823529411764,-0.9128977996525851,0.917981464877741
4638,41,25,1.64,-0.4263371601455658,0.5956262411721839
4639,33,21,1.5714285714285714,-0.6354835671573048,0.170741359466441
4640,71,43,1.6511627906976745,0.6122582051753591,0.7901093792254918
4641,76,43,1.7674418604651163,0.6226887154288024,1.4704921788863123
4642,32,21,1.5238095238095235,-0.620601591110427,-0.10438450139621125
4643,50,31,1.6129032258064515,-0.07695823411025764,0.48121910063858253
4644,55,37,1.4864864864864864,0.2684617054950462,-0.2134317516390673
4645,17,12,1.4166666666666667,-1.0691655263923527,-0.7812720426199048
4646,77,48,1.6041666666666667,0.8929874193200756,0.5504010906246372
4647,25,16,1.5625,-0.9138291370475209,0.08457293466164373
4648,49,29,1.6896551724137931,-0.20401629049054992,0.9125495841492043
4649,22,10,2.2,-1.5786335832499436,3.7028459874678643
4650,51,37,1.3783783783783785,0.2706233309055266,-0.8438323988234537
4651,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
4652,43,29,1.4827586206896552,-0.16961802855626948,-0.28836583632368357
4653,75,52,1.4423076923076923,1.0797909171162496,-0.3733359070122707
4654,52,37,1.4054054054054057,0.27008292455290633,-0.6862322370273558
